댓글	가성비	청결	맛	분위기	친절
맛있어서 신사역 갈 때마다 먹습니다!!  하지만 가격은 살짝 악마스럽네요 ㅎㅎ	0	1	1	2	0
플레인 정말 맛있어요~	0	0	1	0	0
새들러 진짜 너무 너무 맛있어요 ㅠㅠ	0	0	1	1	0
와플이 너무 맛있어요! 크림치즈도 넘넘 맛있어요	0	0	1	1	0
크로플은 여기가 젤루 맛있어요! 눈 번쩍 띄인 ㄴ 맛! 새롭게 바질이랑 카라멜 시도해봅니다!	1	1	1	1	1
맛나요 맛나 	0	0	1	0	0
크로플은 맛잇는데 매장취식 안 되는게 아쉬워유	0	0	1	0	0
새들러 크로플이 최고인거같어요!	0	0	2	0	0
맛잇어용👍💙	0	0	1	0	0
주말이라 좀 기다렸지만 와플은 맛있어요	0	0	1	0	0
디저트가 정말맛있어요	0	0	1	0	0
크로플은 여기가 일등 근데 자리가 없어서 아쉽네요	0	0	1	0	0
맛이 보장되지 않는 레터링케이크 주문하는 것보다 새들러에서 크로플케이크 주문하시는게 비주얼과 맛 모두 보장되기 때문에 강력 추천드려요💗 포장 아크릴상자 겉면에 새들러체로 레터링문구까지 예쁘게 써주신 덕분에 특별한 선물을 할 수 있었어요! 크기는 사진으로 보는 것보다 실물이 생각보다 커서 나눠먹기에도 넉넉한 양이었어요! 다만 초는 개별 구매해야 하고 직원분께서 빠뜨리신건지 모르겠는데 성냥이 없어서 아쉬웠습니다🥺	0	1	1	0	1
매장 홀식사 불가능이라 재방문 의사 없음.사람 앞에 서 있는데 직원은 계속 포장중.	0	0	0	0	0
좋아요	0	0	3	1	0
좋아요	0	0	1	0	0
평일 오픈시간에 방문 웨이팅 거의 없었음 크로플 평소 그냥 그런데  플레인 초코 둘다 바삭하니 맛있었음! 다음에 가게 된다면 안 먹어본 맛 먹어볼듯 웨이팅이 길다면 가진 않을듯 없을때는 가볼만함~	0	0	1	0	1
테이크아웃 전문점이에요 ㅎ 먹을 곳이 없어요. 	0	0	2	2	0
맛나요!	0	0	1	0	0
조아요 	0	0	1	0	0
크로플 맛집 ~ 평일이라 대기 없어서 좋았어요 	0	0	1	0	0
존맛탱구리 가격은 있지만 진짜 맛있어요 유명한 이유가 있었네여!!! 치즈맛 최고존엄	0	0	2	0	0
너무 맛있어요…….	0	0	1	0	0
바질은 호불호가 있을 맛이고  플레인은 걍 맛있다	0	0	1	0	0
주말인데도 웨이팅이 심하지 않아서 금방 포장할 수 있었어요! 새들러 처음 먹을 때 생크림이랑 먹으면 진짜 맛있겠다 생각했었는데 크레뮤샌드,, 진짜 말이 필요없습니다👏 솔직히 크로플 자체 당도가 조금 있어서 생크림까지 먹으면 더 달 것 같았는데 당도 밸런스가 좋았습니다!! 생크림도 후레시하고 라이트해서 느끼한 맛없이 우유 꼬순맛 느끼기 좋았어요❤	0	1	1	0	1
크로플이 정말 바삭하고 맛있어요	0	0	2	0	0
찾기 힘들어서 좀 헤맷내요 맛있어요	0	0	2	0	0
맛있어요! 제주에서 두번 먹어보고 드디어 본점에 왔네요!	0	0	1	1	0
플레인도 좋지만 치즈 바질 와플 추천드립니다	0	1	1	0	1
좋아요	0	0	2	0	0
너무 맛잇어용ㅎㅎ	0	0	2	0	0
조아요	0	0	1	2	0
너무너무 맛있어요...	0	0	2	0	0
맛있죠 맛있어요 근데 맛있으면 매니저가 그렇게 불친절해도 되나요  기분 망치고 나왔어요 아주 슈퍼갑 나셨어요 다른 알바분들은 친절하세요	0	0	1	0	0
드디어	0	0	1	0	0
플레인 4900원 초코 5800원 플레인이 크로플 반죽 본연의 맛을 느낄 수 있다. 초코맛은 초코맛이 너무 강함. 갓 나올걸 먹으면 더 맛있을텐데 아쉽다	0	0	0	0	0
완전 맛있어요!	0	0	1	0	0
쿄쿄 간김에 모든 와플을 다샀어요~전 개인적으로 플레인이랑 초코가 짱짱이었어요~	0	2	2	0	1
역시 소문대로 진짜 진짜 맛있네요 ㅠㅠ🧇대파 크림치즈 별미 ☁️	0	0	1	0	1
크로플 진짜 맛있어요..♡	0	0	2	0	0
언제 먹어도 너무 맛있어요ㅜㅜ 더 사올 걸 후회되네요,,	0	0	1	0	0
와플세트로 시켰어요! 바질이랑 기본 크로플이 젤 맛있는 것 같아요~	0	1	1	1	0
직원분들 너무 친절하구 드디어 먹어보는 크로플♥️♥️	0	0	1	1	0
오랜만에 방문했는데 새로운맛도 많이 생겨서 좋아요 :-) 전에는 앉아서 먹을 수 있는 의자랑 테이블도 있었는데 다 없어져서 먹고 갈 곳이 마땅치 않아서 조금 아쉽네요 	0	0	2	0	0
블랙올리브 좋아해서 집어 사다놓고도 먹는편이라 픽했는데 크로플이랑의 조합은 제취향ㅅ은 아니더라고요ㅎ	0	0	1	0	0
좋아용	0	0	1	0	0
새들러는 항상 맛있어요ㅠㅠ	0	0	1	0	1
비싸지만 좋아요 맛있어요	0	0	2	0	0
일 터지고 손님이 많이 줄은 것 같아요 웨이팅이 없었어요	0	0	1	0	0
주말 오픈시간에 맞춰서 갔지만 30분 웨이팅 그래도 너무 맛있어서 기다릴만합니당~	0	0	2	0	0
바질 달라했는데 플레인 주셔서 확인 안하고 갔으면 가격 차이도 있는데..	0	0	1	1	0
솔티드 캬라멜 맛있어요!	0	0	2	0	0
크로플은 진짜 새들러가 최고예요ㅠㅠ	0	0	2	0	0
새들러 하우스🧇 플레인이랑 바질이 제일 맛있는거 같아요💚🤍	0	1	2	0	1
와 왜 크로플은 새들러새들러 하는지 알것같아요 ㅠㅠ 😭 겉바속쫀득!!! 포장해서 집에서 에프 돌려먹었는데 와 ….다음에 방문할땐 여러개 쟁여올거에요 ㅜㅜ	0	0	2	1	0
맛있어요	0	0	2	0	0
플레인 크로플은 사랑이네요... 정말 맛있게 먹었습니다!	0	0	1	0	0
좋아요 	0	0	2	0	0
맛있어요	0	0	2	0	0
좋아요	0	0	1	0	0
크로플 맛집인정이에여👍	0	0	1	0	0
꾸르맛 은근 줄빨리 줄어요	1	0	2	1	0
유명하다고 해서 포장해갔어요. 겉은 바삭하고 속은 쫀득했어요. 초코덕후지만 초코맛 보다 기본이 더 맛있었어요	0	0	1	0	0
줄 서서 기다리는 시간이 아깝지 않는 맛이예요!	0	0	0	0	1
테이크아웃전문점 진짜 맛있어요.갑질논란이 슬프긴해요ㅠㅠ	0	0	1	0	0
크로플은 새들러 굿굿 가격좀 내려주세요 넘비싸요	0	0	1	0	0
밀크카야크로플 너무 맛있어요😍	0	0	2	1	1
맛있어요~	0	0	1	0	0
맛있어요	0	0	1	0	0
플레인, 발로나초코 와플 먹었는데 맛있어요! 인테리어도 이쁘네요 ㅎ	0	0	2	1	0
포장만 되는지 모르고 갔네요 !  크로플만 포장해와서 먹었어요   맛있네요~~!	0	1	2	0	0
좋아요 	0	0	1	0	0
카운터 여자 직원분이 정말 완전 친절해요! 	0	0	1	0	0
역시 새들러 맛집입니다	0	1	1	0	0
맛있었여 	1	0	3	0	1
맛있어요 특히 플레인이 제일 맛있는거 같아요	0	0	2	1	0
바질크로플이랑 밀크카야크레뮤샌드가 진짜 맛있었어요~~	0	0	1	0	1
바삭하고 맛있어요. 치즈의 짭잘함과도 잘어울리고 받질과도 잘 어울려서 맛있게 잘 먹었습니다	0	1	2	1	1
플레인,바질 함께 포장하니까 플레인에서 바질맛과 향이 강했..어요😇 다음엔 따로 포장하려구요!	0	0	1	0	1
좋아요	0	0	1	0	0
근처올일있으면 맨날 포장해가요 맛있어요	0	0	1	0	0
크 로 플 천 재 새 들 러 하 우 스!!! 오래 함께해요…제발	0	0	2	0	1
새들러 언제가도 맛있고 좋아요 허니바질 없어져서 아쉬워요 ㅠㅠ	0	1	1	0	1
눈물나게 맛있다...	0	0	1	0	0
크림이 조금 느끼했어요 다음엔 다른 맛 크림을 먹어봐야겠네용	0	0	1	0	0
포장만 되고 안에서 취식이 안되는게 아쉽고 조금 비싼 것 같지만 ㅎㅎ 진짜 맛있었어요 ㅎㅎ 순삭 했습니다 더 사올걸 ㅎ	0	1	1	0	1
크로플맛집이라해서 갔는데 맛있게 잘 먹었습니다 꾸덕하고 적당한 달기였어요	0	0	1	0	0
유명한 와플집~^^ 이유가 있군요	0	0	1	0	0
새들러 크로플은 아묻따 입니다 너무 맛나요😋	0	1	1	2	0
12월 9일날은 테이크아웃만 가능 했어요.	1	0	2	0	0
생각보다 줄이 없다고 생각했으나 대기 시간은 길었다,, 그치만 크로플은 역시 새들러 하우스 아니겠는가 ㅜ	0	0	2	0	0
맛있어요!	0	0	1	0	0
믿고 먹는 새들러..🤎 클래식만 맛있는 줄 알았더니 바질도 엄청 맛있네요! 바질페스토 좋아하시는 분이면 한 번 드셔보세요!	0	0	2	0	0
마시쓰어요👍	0	0	1	1	0
비싸지만 유명하다고 소문이 났던데 지나칠 수 없지요ㅎㅎㅎ 애기가 넘 좋아하네요~ 사람이 많아서 줄섰는데 먹어보니 다 이해되는 맛이였네요	0	0	2	0	0
역시 크로플 맛집 :) 오래 대기해서 구매해야 하지만 줄은 생각보다 빨리 줄어들어요	0	0	1	0	0
주차가 불편해요 포장만 하는거라 옆에 잠깐 대고 다행히 줄은 없어서 바로 사가지고 나왔어요	0	0	1	0	0
좋아요	0	0	1	0	0
오 맛있어요	0	1	2	0	0
많이 먹어봤는데 플레인이 젤 마싯어요!!	0	0	2	0	0
직접 먹을수 있는 테이블은 없고 포장만 가능한 와플맛집인데도 가격이 헬이다. 물론 맛은 나름 평타이나 굳이 여러번 먹을만한 맛집은 아니다	0	0	1	0	0
바질 최고	0	0	2	0	1
크로플은 여기미만잡	1	0	1	0	0
내부가 좁지만 만족해요	0	0	0	1	0
테이크아웃만 되는 매장이라서 그런지 회전율은 빨라요! 예전에 빼빼로데이 기념으로 나온 초코가 이제 정식으로 완전 출시되어서 너무 좋아요 ㅎㅎ 저의 최애는 초코!! 콘이 사라져서 아쉽긴해욮	0	0	1	0	1
와플이랑 커피 진짜 맛있어요 또 방문하고싶어요	0	0	3	0	0
맛있땋ㅎ	0	0	1	0	0
존맛탱이에용 너무 맛있어용!!!	1	1	2	1	0
플레인 최고	0	0	1	0	0
크로플 맛있고 바싹빠싹해요	1	0	2	1	1
자주 이용하는 곳입니다	0	0	2	0	0
너무 맛있어요!	0	0	2	1	1
포장해서 시간지나고 집에서 먹었는데도 진짜 맛잇어요 친절하시고 좋아요	0	1	1	1	1
플레인추천합니다 ㅎ 겉바속촉..ㅎ맛잇어용ㅎㅎ 테이크아웃만가능해서 아쉽 ㅠ	0	1	3	0	1
너무 맛있어요 진짜😭😭😭😭😭😭	0	0	2	0	0
예상가능한 맛이에요.	0	0	1	0	0
근처에 일보러 왔다가 유명하다고 해서 들러서 포장해왔는데, 집 냉장고에 넣어뒀다가 먹어봤는데 어머나 왠열 너무 맛있네요 그 멀리 또 일 만들어서 가고싶네요!!	0	0	1	1	1
토마토 콩포트 맛있어요	0	0	1	0	0
포장만 가능해서 아쉽지만 ㅜㅜ 맛은 최고에옹,,❣️	1	0	1	0	0
크로플은 맛있으나 카페 직원들 중 사장으로 보이는 직원이 매우 불친절함. 친절까지는 바라지 않지만 이런 서비스직에서는 예의는 갖추고 고객을 대할 줄 알았으면하는 아쉬움이 큼. 핫플이라고 그래서 바쁘다고 직원이 매너 없이 굴어야할 이유 없다고 생각함. 맛있지만 서비스는 바닥.	0	0	0	0	0
운좋게 얼마 안기다라두 바로삼요 ㅠㅠ 냉동실에 넣어놧는ㄷ 넘나행벅,, 광파오븐(에어프라이어) 만 잇으먄 언제든 처음 그맛 느낄 수 있어요	0	0	1	0	0
맛있어용	0	0	1	0	0
진짜 맛있어요 제가 들어갈 땐 사람 없었는데 사자마자 뒤에 줄 열명씩 섰어요 마지막 남은 크레뮤샌드 사서 다행이에요	0	1	2	1	0
크로플 너무 맛있어요.	0	1	1	0	0
시간 지나서 식은 상태에서 먹어도 쫄깃하고 맛있습니다!	0	1	2	0	0
역시 크로플은 새들러예요.  어느 맛집을 찾아가도 이맛은 여기 뿐이예요. 가까우면 매일갔을 맛이랄까요--^^♡ 10000번 재구매 의사 있어요.	0	1	3	0	0
줄서서 먹는 이유를 알았어요! 담백하고 맛있어요	0	0	1	0	0
친절해요.	1	0	4	0	0
맛있어요	0	0	2	0	1
새들러 드뎌 가봄 ㅠ  맛있어여 ♡	0	1	1	0	1
너무 맛있어요	0	1	1	0	1
맛있긴 하지만 유명세+웨이팅 30분 까진 용납 불가	0	0	0	0	0
그냥 플레인와플이 맛있어요.  테이크아웃밖에 안돼서 불편하네요.	0	0	1	0	0
맛있는데 굳이 막 줄서서 먹을맛은 아닌듯요	0	1	0	0	0
맛있어요~	0	0	1	0	0
크레뮤샌드 최공	0	0	2	0	0
맛잇어요	0	0	0	0	1
맛있어요	0	0	1	0	1
크로플 너무 맛있어요💓	0	0	2	0	1
새들러하우스 말해뭐해요.정말 맛있음!!	0	0	1	0	0
가격대가 좀 높다고 생각했는데, 입에 넣고 씹는 순간 식감부터가 파이처럼 촘촘하고 쫀득하여 납득이 갔습니다. 굉장히 맛있어요!	0	1	2	0	1
말해머해 새들러ㅠㅠ 멀지만 않으면 매일가고파요	0	0	2	0	1
맛나요ㅎㅎ	0	1	1	1	1
맛있어요	0	0	1	0	0
맛있어요	0	0	2	0	0
넘 맛있어서 갈때마다 사가용	0	0	2	0	0
맛있어요ㅠㅠ	0	0	1	0	0
와플세트 굿굿	0	0	2	0	0
세상에사 제일맛있는 크로플	0	0	1	0	0
좋아용 크로플 존맛	0	0	1	0	0
바질 꼭 드세요!	0	0	3	1	0
주차가 힘들지만 맛나요 맛나	0	0	1	0	0
어쩜 이리 맛있을까요~!	0	0	1	0	0
- 와플세트 (바질1,플레인2,치즈1) 16,200원 맛있어요!	0	0	1	0	0
와플이 쫀~~득~ 해요. 플레인도 좀 단편. 친절하진 않아요.	0	0	0	0	0
포장해서 에어프라이어에 돌려 먹었는데 대박이네요ㅠㅠㅠ 더 사올껄!!	0	0	2	1	0
콘이 1인1개밖에안되서 사먹었는데 기본이 더 맛날듯. 입맛은개취니까	0	0	1	0	0
오랜만에 방문했는데 포정 전문 매장으로 바뀌었네요. 크로플은 새들러, 아우푸글렛이 제일 맛있어요 오픈 시간 맞춰 방문했는데 바질이 입고가 안되어서 바질 크로플 구매하지 못한게 정말 아쉬웠어요 ㅠㅠ 모든 메뉴 다 맛있긴하지만 새들러는 바질 크로플이 정말 맛있습니다!	0	1	1	0	1
크로플 진짜 맛있어요 또 먹고 싶어요	0	0	1	0	0
크로플 최고로 맛있는 곳	0	0	1	0	0
인정!	0	0	1	0	0
존맛탱 ㅠㅠㅠㅠ 한번 먹어보니 이쪽 올때마다 사요 ㅋㅋㅋ 나왜이제야먹었누…갠적으로 밀크카야샌드 제일 맛있어용	0	0	0	0	0
미쳤음 너무 맛있어요ㅠㅠㅠㅠㅠ 이래서 새들러새들러하는군요 왜이제서야 먹었나 싶네요. 여태 먹었던 크로플들이랑 비교가 안돼요. 샌드 쥰맛탱~~ 또사러갈거예요!	0	0	0	0	0
정말맛있어요.. 다른것도 먹어보려구요!!	0	0	1	0	0
크로플이랑 대파크림치즈 너무 맛있어용♡♡ 줄서서 힘든건 안비밀....🤫	0	1	1	1	0
크림치즈 가격이 비싸지만 맛있어용	0	0	1	0	0
존맛 ㅠ 플레인맛이 젤 맛나요	0	0	1	0	1
와플 하나 사먹는데! 대기줄이 길다니! 그래도 맛은있어요!	0	0	1	0	1
언제나 내사랑 새들러	1	0	2	1	1
너무… 맛있어요.. 너무 좋아요.. 매장 좀 늘려주세요.. 갤러리아에 팝업있을 때 좋았는데.. 본점은 주차가 너무 힘들어요.. 매장 더 만들어주세요 제발	0	0	0	0	0
크레뮤샌드 다 맛있어요	0	0	2	0	0
친절해요	0	0	1	0	0
인생 크로플집 입니다💞	0	0	1	0	0
굿굿굿	0	0	1	1	1
크로플 찐맛집,,ㅠㅠ 최고입니다	0	0	2	0	0
명불허전 새들러	0	0	1	0	0
크로플 짱짱맛!!!’ 치즈 크로플이 지이ㅣㄴ짜 맛있어요!!! 세트로 샀는데 생각보다 가격 괜찮아요 ㅎㅎ 매장은에서 먹으료ㅜ있음 더 좋았겠지만 텍아웃온리라서 아쉬웠어요ㅠㅠ 그치만 진짜 맛있어서 서울에 살면 또 가고싶어용 ㅠㅠ 치즈 짱짱맨 다들 두번두세요 세번드세요	0	0	1	1	0
크로플 찐이에요 ! 플레인 달달하고 바질은 향이 장난아님!  추천이요	0	0	1	0	0
jmt 인기가 많다고 들었는데 왜 인기가 많은지 알겠숨!	0	0	0	0	0
진짜 존맛 ㅋㅋㅋㅋ 아니 이거 맨날먹고싶어요ㅠㅠ	0	0	2	1	1
인생 크로플	0	0	1	0	1
가로수길 새들러 모르면 간첩!!	0	0	1	0	0
플레인이 젤 맛잇어요!	0	0	1	0	0
재방문이에요👍🏻	0	1	1	0	0
맛있어요	0	0	2	0	0
진짜 기본 와플이 젤 맛있네요 ㅋㅋ 무조건 기본와플은 1인 1개시키시고 다른거 같이 시키세용!!	0	0	1	0	0
맛있는데 앉을 곳이 없어 아쉬운 …	0	0	1	0	0
체감상 1시간 기다린 것 같은데 35분 기다렸고요 맛있는데 그렇게 기다릴만한 가치는 아니었던 것 같슴다~ (지극히 개인적인 의견) 지나다니다가 줄 짧을때 이용하는걸 추천. 플레인이 젤 맛있고 콘은 항상 품절ㅠㅠㅠ	0	0	2	0	0
와플세트로 플레인2 치즈1 바질1 먹었는데 개인적으로는 바질이 가장 맛있었고 유명ㅎㅐ서 꼭 먹어보고싶었는데 한 번 먹어본걸로 만족정도… 일단 먹을만한 장소가 없는 것도 불편하네요ㅠ 그리고 기대한거에 비해서는 기대에 못 미치는 맛이었습니다. 그래도 다른데는 크로플 크기 진짜 작은데 여기는 크기가 커서 좋았어요^^	0	0	0	0	0
매장직원 한분이 센스가 없어서 애먹었네요😓	0	0	1	1	0
크로플 너무 마싯	0	0	1	0	1
크로플 맛집~ 정말 맛있어요~^^*	0	1	1	1	0
크러플 대박	0	1	0	0	1
다음날 먹어도 맛있엉ㅅ	0	0	1	0	0
굿~~ 테이크아웃만 되서 좀 아쉬웠어요ㅠ	0	0	1	0	0
커피도 와플도 너무 맛있어요:) 테이크아웃 매장이라서 그런지 손님도 많아요오	0	1	2	2	0
크로플은 언제나 마싯어여❤️‍🔥 콘 먹어보고싶은데  언제가야 먹어볼수 있는지😭🌽	0	0	0	0	0
외관도 이쁘고 크로플 1인자에요	0	1	1	0	0
크로플은 새들러하우스!	0	0	2	0	1
크로플 맛있어요 대파크림치즈 짱	0	0	2	0	0
플레인 진짜 맛있어요 따뜻할 때 먹으면 더 맛있어요! 바질은 약간 매운 맛도 있고 치즈는 말 그대로 치즈맛인데 플레인이 제일 맛있네요!	0	0	1	0	0
좋아요	0	0	1	0	0
테이크아웃밖에 안되는게 너무 아쉬웠어요ㅠㅠ	0	0	0	0	0
크로플 존맛♡	0	0	2	0	0
완전맛있어요	0	0	2	2	0
기다림이 아깝지 않은 맛	0	0	1	0	1
너무 맛있어요	0	1	1	0	1
플레인이 젤 나아여	0	0	0	0	0
프렌치와플 바질 플레인 모두 맛있습니다!!!	1	0	3	1	0
맛집요	0	0	1	0	0
넘 맛있어요!! 담에 또갈거임	0	0	0	0	0
크러플크러플 하더니 정말 맛있어요 플레인은 무적건 2개이상 사세 너무 맛있어요 바질은 바질향이 확 와서 맛있고 치즈는 치즈의 특유의 고소함이 콘은 달콤고소 아무튼 너무 맛있어요	0	0	2	0	1
말모말모 존맛탱	0	1	1	1	0
기본 크로플 너무 맛있어요 :)	0	0	1	0	0
좋아요	0	0	1	0	0
크로플 최고 입니다	0	2	2	0	1
좋아요!	0	0	1	0	0
맛있어요.	0	0	1	0	0
플레인 맛있어요. 크림샌드는 많이 먹으니 좀 느끼하네요.	1	0	2	0	1
맛나유	0	0	1	0	0
여기는 프렌치와플 찐임특히바질	0	0	1	0	0
크로플 플레인 드립커피랑 잘어울립니다. 다만 버터향이 좀 강하지만, 그래도 마이아르가 잘 이뤄져 발란스가 좋네요	0	0	1	0	0
플레인 너무 맛있어요. 크기도 크로플이 2개 붙어있는거라 괜찮은거 같아요.	0	0	2	1	0
맛있었어요	0	0	1	0	0
인기가 많아요 ㅎㅎ	0	0	1	0	0
새들러 와플 세트로 구매하면 합리적인 가격으로 크로플을 맛볼 수 있어요! 가장 좋아하는 크로플 맛집이에요	0	1	2	0	0
존맛탱 또먹어야쥬	0	0	1	0	0
마싯어용	0	0	1	0	0
좋아요!	0	0	1	0	0
맛있긴 하더라고여	0	0	1	0	0
바질은 노맛	0	0	1	0	0
바질 치즈는 그냥그렇구 플레인으로!!	0	0	1	0	0
컬리에서 사먹다가 못잊어서 직접 가로수길까지 간ㅋㅋㅋ 하지만 후회없는 절대적인 크로플맛집!!!	0	0	1	1	0
정말 맛있네요!!	0	0	1	0	0
와플짱맛!!!!!!	0	0	1	0	0
크로플 중에 원탑	0	0	1	0	0
너무 맛있어서 깜놀.. 크로플이 다 같은 크로플이 아니었네요 부드럽고 플레인은 플레인만의 맛이 있고 치즈는 넘 고소하고 부추크림치즈와 찰떡궁합을 자랑해요🤭❤️	0	0	0	0	0
달콤하고 맛있어요.	0	0	1	0	0
인스타에 또 속냐.. 기본와플 빼고 나머지 맛은 전부 예상 밖; 치즈..짠거 좋아하면 ㅇㅋ.  좌석 없어서 무조건 포장, 접근성 나쁘고, 당연히 주차 불가, 내가 와플을 많이 안좋아해서 그런걸수도 있지만 따뜻할때 얼른 먹어야하는 와플을 다른 장소에 포장해가서 먹으려면 그 짧은 시간에 안에 눅눅해 질 수 있다. 이 가격으로 다른거 먹는게 낫겠다.	0	0	2	2	0
존맛탱... 테이크아웃인데도 사람 많네유.. 역시 새들러..	0	0	1	0	1
포장만 가능해서 빨리 받아볼 수 있습니다. 여전한 인기 여전한 맛	0	0	2	0	0
진짜 넘 맛있어요ㅠㅜ	0	0	2	0	0
바로 먹었어야했는데 포장해서 집에서 먹었는데 살짝 눅눅했어요. 그래도 맛나네요 서비스도 좋아요 잘먹었어요~ 바질 사랑합니다. 에프에 잘못돌려서 좀 탔네요.	0	1	2	2	0
직원분도 친절하시고 너무 맛있어요❤️ 따로 먹는 공간 생기면 너무 좋을 듯 해요 :)	0	0	0	0	0
플레인 너무 맛있어요!!	0	0	1	0	0
크로플 맛있어요! 매장내에서 먹을순 없지만 매장도 완전 포토존	0	1	1	2	1
평일 오후라 대기 없이 여유롭게 구매할 수 있었어요. 콘 크로플을 먹어보지 못해 아쉬웠지만 다른 메뉴들 모두 맛있었습니다.@sosohan.jj	0	0	0	0	0
크로플은 여가가 제일 맛있대서 먹으러 와봤는데 확실히 맛있었어요	0	0	1	0	0
가격 대비 좀 아쉽..	0	0	0	1	0
와플 비싼데 맛있긴함	0	0	1	2	0
중소기업급으로 주문체계가 잡혀있어서 놀랬어요 ㅋㅋ 순식간에 줄이 줄어들더라구요 최고	0	0	0	0	0
진짜 맛있어요! 플레인 추천합니다!!	0	0	0	0	0
여자친구가크로플좋아해서왔어요	0	0	0	1	0
사실 가방으로 더 익숙한 브랜든데 듣던 대로 크로플 맛집이네요. 조금 달긴 하지만 식감이나 질감이 살아있고 따뜻하게 먹을 수 있어서 좋아요. 웨이팅 없이 바로 포장구매 가능한 점도 마음에 듭니다. 재방문 의사 있어요.	0	0	0	0	0
매장 깔끔하고 직원분들도 친절하십니다!	0	0	1	1	1
플레인이 제일 맛있어요. 대기가 언제나 있지만, 아주 오래 기다릴거 까지는 아니고 지나가다 줄이 별로 안 길면 드시는걸 추천!	0	0	2	3	0
맛있어요	0	0	1	1	0
인테리어 너무 이쁘고 크로플도 맛있는데 테이크아웃만 가능해요	0	0	1	1	0
플레인이랑 ㅂㅏ질 둘다 존맛탱에오ㅠㅠㅠ인생 크로플 집 등극이여!	0	0	1	0	0
엄청 맛있어요	0	0	0	0	0
플레인이 제일 원픽! 자극적인 디저트를 좋아하시는 분들이라면 매우 좋아할듯! 생각보다 크기가 큼!	0	0	1	0	0
맛있어요!!	0	0	1	0	0
와플이 맛있어요.	0	0	2	2	0
와플이 맛있어요	0	0	2	0	0
테이크아웃만 되는게 슬퍼요ㅠ	0	0	0	0	0
언제나 맛있습니다ㅜㅜ 크림치즈 추가해서 드세요	0	0	0	0	0
맛있어용	0	0	1	0	0
맛있어용	0	0	1	0	0
비싸지만 갓구워서 넘 맛있어요	0	0	0	0	0
크로플은 무조건 새들러하우스에요 ㅠㅠ 플레인 존맛 ㅠㅠ 집와서 먹어도 바삭바삭 쫀득 찐득 너무 맛있어요❤️	0	0	1	0	0
새들러하우스 JMT	0	0	2	0	0
크로플 짱 맛있어요! 플레인에 대파크림치즈 추천합니다	0	0	0	0	0
진짜맛나요	1	0	3	0	0
피스타치오 크레뮤샌드 짱맛 ..	0	0	0	0	0
플레인 최고	0	0	2	0	0
크로플 맛집이에요~ 기대안했는데 맛있었어요	0	0	0	0	0
갓 나온 걸 받아 집에 오니 눅눅해진 상태였는데요, 토스터기에 다시 굽고 식히니 조금 괜찮아졌어요! 이렇게 먹어도 맛이 괜찮았던 터라 나중에 다른 맛으로 다시 먹어보고 싶네요!	0	0	0	0	0
크로플 맛있어용 금요일 오픈시간 맞춰 가서 앞에 대기인원 4분 정도 계셨고 제 뒤로는 점점 사람이 늘더라고요 매장 내 앉아 먹을 수 있는 곳이 없어 그게 제일 아쉬웠어요 피스타치오 라즈베리 크로플 존맛	0	0	1	1	0
좋아요	0	0	1	0	0
맛있어요	0	0	1	0	1
처음 가봤는데 맛있었어요~	0	0	2	0	0
굿타이밍~대기없이 바로 입장해 좋았어요. 콘은 저를 마지막으로 품절. 탱글탱글 씹히는 식감이 좋습니다.	0	0	0	0	0
매장은 아늑하고 이뻐요 근데 특별한건 모르겠어요ㅠㅠ 가격대에 비해 아쉬워요🥲	0	0	1	1	0
샌드보다 역시 크로플	0	0	0	0	0
맛있어요. 줄만 길지 않다면 재방문 하고싶어요.	0	0	0	0	0
여긴 무조건 플레인입니다. 다른 건 그냥 먹어봤다는?	0	0	1	0	0
웨이팅이 없어서 바로 구입 할 수 있었어요 플레인크로플 정말 맛있어요!	0	0	0	0	0
크로플 졸업식 입니다,,, 와플의 본고장 벨기에산 와플 보다 더 맛이 좋다는 사실을 벨기에 국왕 측에서 인지하고 있어야 할 텐데,,,,   출입문에 붙어있는 세스코 맴버스 딱지와,,, 블루리본 딱지,,,,이제 미쉐린 가이드 딱지 하나만 남아있는즁만알아둬,,, 새들러 화이팅!?	0	0	1	0	0
매번 먹어도 맛있당	0	0	0	0	0
매장이 넓고 예뻐요. 직원분들 친절하심	0	1	1	1	1
12시에 가면 웨이팅 잘 안하고 살 수 있어요!!! 존맛탱	0	0	0	0	0
크로플은 진짜 새들러가 원탑	0	1	2	0	0
크로플넘사벽 식으면맛없는게단점	0	0	1	0	0
역시 맛있어요! 플레인이 제일 맛있어요ㅠㅠ	0	0	1	0	0
인생 크로플 맛집! 매장에서 못 먹어서 아쉬웠지만, 포장해서 맛있게 먹었어요ㅎㅎ	0	0	1	0	1
세트로 구매하면 저렴하긴 하지만 포장만 가능해 먹을 장소가 마땅치 않으니 잘 생각해보고 구매하는게 좋을 듯. 개인적으로 치즈가 제일 맛있었음. (생각하면 할 수록 장사 수완이 좋은 가게임...)	0	0	0	0	0
말모말모	0	0	1	1	0
좋아요	0	0	1	0	0
맛있음	0	1	0	0	0
좋아요!!	0	0	2	1	0
크로플 먹었던 것 중에 최고에요	0	0	1	0	0
새들러 크로플 최고ㅠㅠ	0	0	0	0	0
ㅈㅇㅇ	0	0	1	0	0
