댓글	가성비	청결	맛	분위기	친절
파스타 양도 푸짐하고 맛있어요.	1	0	0	0	0
브런치메뉴1+아아메2잔이 19000원으로 너무 저렴하고 맛도있어요!! 브런치세트+베이컨추가+고르곤졸라+영수증리뷰(떡볶이로제파스타,35000원이상주문시무료)를 35500원에 즐길 수 있습니당	1	0	0	0	1
매장 깔끔하고 직원분들고 친절해요. 무엇보다 음식이 진짜 맛있어요~  매장 분위기와 맛있는 음식으로 힐링하고 왔어요.	0	0	0	1	1
고속터미널 경부선 부근 매표소에서 안쪽으로 들어가면 있어요 아침에 브런치 고객들 많았어요 음식도 괜찮았구요	0	1	0	0	0
무난하게 즐기기 좋았어요.	0	0	0	0	0
고속터미널만 오면 브런치 먹으러 오는 시그니처랩 피스타도 브런치도 맛있어요!! 	1	0	0	0	0
브런치 메뉴 종류도 많고 3시까지 브런치메뉴는 가성비도 좋아요! 조용하고 분위기도 좋네요~	0	0	1	0	1
너무 맛있어서 재방문했습니다!	0	0	0	0	0
세트 메뉴가 너무 좋아요!	1	1	0	0	1
맛있어요!	0	0	0	1	0
치킨로제는 소스가 많이 짜요… 다음엔 소금 좀 적게 넣어주세요….. 	0	0	0	0	0
주말 웨이팅 필수! 가볍게 브런치 먹기 좋음	0	0	0	0	0
맛있어요!	0	0	0	0	0
브런치먹으러 매장이쁘고 맛있어보이네요~^^	1	0	0	0	0
오후3시반쯤 아기가 잠들어 유모차에 태우고 엄마랑 갔는데 친절하게 잘 응대해주셔서 너무 너무 감사히 잘 먹고 나왔어요. 저희가 아기 유모차 구석에 놓고 정신없는 와중에 직접 가져다 주셔서 너무 감사했어요... 그 직원분 성함을 모르겠는데 홀에 계신 남자분이셨는데..암튼 또 방문하겠습니다.	1	0	0	0	1
분위기도 좋고 음료 피자 너무 맛이있어요!!! ㅎㅎㅎ	1	0	1	0	0
친절하고 식당 깔끔하고 좋아요~ 음식도 맛있어요 오픈 시간에 왔는데도 사람 많습니다 :)	0	0	0	0	0
맛집이라 해서 먼길에서 왔는데 정말 웨이팅 시간이랑 오는 시간이 아깝지 않을정도로 맛있어요!!	0	0	0	1	0
매장이 청결하고 메뉴가 대체적으로 맛있어요!! 깔끔하구요 스테이크 파스타 피자 드시고싶으신분들은 오시면좋을듯합니다👍	0	0	0	1	1
그럭저럭	0	0	1	0	0
불친절해요 라떼도 없어요	0	0	0	0	0
음식 맛나고 친절합니다	1	1	0	0	1
맛있고 좋아요^^	0	0	0	1	0
가볍게 먹기 나쁘지 않음 ㅋ 굿	0	0	0	0	0
아침에 일찍 가서 브런치 세트 먹었어요! 아보카도 오픈 샌드위치에 아보카도 양이 많진 않지만 아보카도 자체가 신선했어요~ 이른 아침에 간단히 먹기 좋아요^^	0	0	0	0	0
깔끔하고 괜찮아여:)	0	0	0	1	0
재료가 신선하지는 않았음	1	0	0	0	0
너무 맛있고 저렴한데 퀄리티까지 좋아요:)  감사히 잘먹고갑니다 ~~!	0	0	0	1	1
양도 푸짐하고 가격도 괜찮아요 좋은 분위기에서 즐겁게 한끼식사 했네요!	0	0	1	0	0
괜찮았음	0	0	0	0	0
오래기다려서 들어왔는데 기다릴만 합니다! 브런치 메뉴 조합 좋아요. 아보카도 오픈 샌드위치도 맛있고 피자도 맛있네요.	1	1	0	0	1
가성비 브런치맛집~ 사람들과 모임하기 좋아요.	1	0	1	0	0
장소 좋아요 	1	0	0	0	0
버섯이나 재료 신선하고 너무 맛있어요	0	0	0	1	0
런치  늦은시간 가니 커피들 마시고 자리가 애매하다ㆍ커피숍같음ㆍㆍ주문도 서빙도 매장에서 다 해야하니 ㆍㆍ분위기는 아닌듯	0	0	1	0	0
음식이 푸짐하고 맛있어요! 까르보나라 크림 소스도 양송이버섯 베이스로 낸건지 양송이수프맛나면서 고소하고 맛있습니다 마르게리따는 바질향이 물씬~~	0	0	0	0	0
음식도 맛있고 분위기도 좋아요	0	0	0	0	0
맛이 있어요	1	0	0	0	0
장소도 찾기 쉽고 모임으로 너무 좋네요~ 음식도 맛나고 비주얼도 예뻐요!	0	0	0	0	0
오픈 시간이 일찍이라 넘 좋아요~~ 음식맛 가격 모두 만족이요~♥♥	1	0	1	0	0
음식도 금방 나오고 넘 맛있네요 우오아	0	0	0	0	0
분위기좋고 조용하고 음식도 예뿌게 나오고 아쥬 맛잇어요!!!	0	0	0	0	0
고속터미널 브런치 맛집🤍 두번째방문! 파스타도 맛있어요	0	0	0	1	1
맛있어요 또 방문 예정입니다	0	0	0	0	0
맛집은 아니지만 가성비 좋고 무난해요. 봉골레가 제일 맛있어요. 개인접시와 식기류 셀프이용입니다.	1	0	0	0	0
친구들과의 모임장소로 적합해요! 깔끔하고 좋아요	0	1	0	0	1
맛있어요 재료가 신선한 느낌이 들어요 위치가 좋아요	1	0	0	0	0
시그니처랩 브런치 메뉴 너무 사랑합니다 재료도 신선하고 맛있어요:)	0	0	0	0	1
음식이 맛있어요~	0	1	1	0	1
브런치먹으러 갔어요! 3시전에 가면 브런치먹으면 음료주는 세트가 잇더라구요  추가로 치킨로제파스타 시켯는데 치킨에 좀 문제가 잇는거 같아서 말씀드렸는데 친절히 대응해주셧어요!  그래도 모든 음식이 맛잇더라구요 ㅎㅎ 추천입니다!  #츄츄랑	0	0	0	0	1
조용한 장소는 아니네요~~	0	0	0	0	0
가성비가 좋아요~ 그냥저냥 먹을만 해요	1	0	0	0	0
맛있어요 	0	0	0	0	0
브런치 메뉴 다양하고 맛있어요	1	1	0	0	1
터미널이 코앞이라서 엄첨 시끄러웠어요 ㅜ 음악소리도 크고 매장도 생각보다 크지는 않음 ㅜ 음식맛과 커피는 맛낫었어요	0	0	0	0	0
맛있어요! 3명이서 갔는데 거의 2자리 테이블이 많아서 대기가 좀 길었습니다.	0	0	0	0	0
오늘 처음 방문인데 사람도 많고 맛집인거같아요	0	1	0	0	0
맛있어요❤️	0	1	0	1	0
가족들이랑왔는데 너무 맛있어요 또올게요~!!	0	1	0	1	1
가격도 저렴하고 위치도 좋고 맛있게 잘먹었습니다	1	0	0	0	1
봉골레 파스타는 짜고 면이 안익었어요 조개에서 모래도 씹혔구요 마르게리타 피자는 아무 맛도 안나네요 ..  브런치 먹으러 간건데 브런치 전 메뉴 주문이 불가했던 것이 많이 아쉽습니다	0	0	0	0	0
먹은거 다맛있어요🥰🥰 친구들이랑 여럿이 오기 딱이에요	1	1	0	0	0
처음 가보는 매장이어서 어떤식으로 주문하고 나오는지 몰랐고 저렴하다는 생각은 안했어요. 계산도 내가 가서해, 밥도 내가 받아와, 물도 따로안줘, 식기도 내가챙겨, 물 리필도 내가해, 테이블도 내가치워, 접시반납도 내가해. 이럴꺼면 홀 알바생 왜쓰시는건지?  이럴줄 알았으면 웨이팅 안하고 안먹었어요. 뒷테이블 여자들 그냥 나가길래 그거 보고 나왔더니 자리 치우고 가라고 매장 밖으로 나와서까지 얘기하는거 보고 짜증났어요.	0	0	0	0	0
맛있는 브런치 메뉴가 있어서 너무 좋아요 😀	0	0	0	0	1
비싸긴한디 맛있습니다	0	0	1	1	0
고터 브런치 넘넘추천해용🥰	0	0	0	1	0
친절해요 	1	0	1	0	0
친절하고 음식이 맛있어요	0	0	0	0	1
맛있어요. 고터 승차장 바로앞에 있어서 이용하기도 좋네요. 서비스도 좋아요 ^^	0	2	0	0	0
진짜 맛있어요..! 인기도 많고 다시 오고 싶어요!!	0	0	0	1	1
매장도 청결하고 맛있어요 양도 많고 커피도맛나요	0	0	0	0	0
가격대가 좀 있는데 비쥬얼이나 안에 들어있는 내용물들은 기대에는 좀 못 미치네요 맛은 있습니다	0	0	0	0	0
음식 다양하거 맛있어요!!	0	0	0	0	0
매장이 깔끔하고 음식들도 너무 맛있어요!!	1	1	0	0	1
새로생긴 매장이라 그런지 쾌적하고 친구들 만나기에 좋은 장소인 것 같아요! 메뉴도 간이 딱 맞고 다양성도 있어요!	1	1	0	0	1
좋아요:)	0	0	0	0	0
너무너무 맛있어요  가성비가 너무 훌륭해요 ㅋ 즐거운 시간 보내고 가요~~	1	0	0	0	0
매장이 넓고 좌석 간 간격도 괜찮아요~~ 다만 음식이 쪼끔 늦게 나오니 여유롭게 주문하는 게 좋을 듯 합니당	0	0	0	0	1
브런치 너무 맛있어용 ˘̴͈́ꈊ˘̴͈́	0	1	0	0	1
좋아요 	0	0	0	0	0
괜찮아요	0	0	0	0	0
좋아요	0	0	0	1	0
일찍오픈하고 세트메뉴가 있어서 좋아요.	1	1	0	0	0
피자 피스타 정말 맛있네요 너무 맛있게 잘 먹고갑니다	1	0	0	1	1
맛있어요	0	0	0	0	1
오픈하자마자 왔는데 친절하게 잘 응대해주셨어요 음식도  맛있습니다^^	0	0	0	0	0
올때마다 맛있는 메뉴가 감동입니다^^ 메장도 깨끗하고 친구들과 모임하기 너무 좋아요	0	1	0	1	1
맛있어요	0	0	0	0	0
음식도 맛있고 친절해요~~	0	0	0	0	1
맛있어요!!! 매장이 넓고 깨끗해서 좋아용	0	1	1	0	0
꽃시장 들를때마다 와서 브런치하고 가는곳 ^^ 친절하고 맛있어요!!	0	0	0	1	1
맛은 큰 기대 안 하시는게 좋습니다~ 그냥 적당한 가격의 적당한 맛입니다. 	1	0	0	0	0
맛잇어요	0	0	0	0	0
깔끔하고 넓고 맛있어요!!! 가성비 좋은 식당이에요 :) 담에 또 방문할게여	1	0	0	1	0
처음 방문하는데 맛있구 가성비 넘 좋아요~~	1	0	0	0	0
너무 맛있어요❤️	0	1	0	0	0
음식이 깔끔하고 맛있어요. 김볶도 최고	0	1	1	1	1
직원도친절하고좋아용♡	0	0	0	0	1
친구랑 브런치 먹기 좋아요^^	1	1	0	0	0
좋아요	0	0	0	1	0
분위기도 좋고 양도 많고 맛있네요!	0	0	1	0	1
맛있어요❤️	0	1	0	0	1
좋아요~	0	0	0	0	0
음식이 맛있어서 계속 생각나요 ㅎ 오늘은 한적해서 더 좋네요^^	0	0	0	0	0
*시그니쳐 프렌치 토스트(14000원) 꽃장식에 계란묻혀 구워진 토스트와 블루베리 & 라즈베리 잼, 그리고 생크림까지 조화가 절묘함! 가장 좋은건 모두 다 달지 않다는 것! 너무 달면 질려서 많이 먹을 수가 없는데 달지 않았다!! 바나나에 뿌려진 카라멜소스도 달지 않아서 바나나 본연의 맛과 카라멜의 약간의 가미가 되어 더 맛있었음! 견과류의 씹히는 맛까지! 매우 굿!!  *볼로네제파스타(14000원)  우리가 알고 있는 그냥 미트볼 소스 파스타보다는 고급스런 느낌! 덩어리진 고기의 씹히는 맛이 넘 좋았고 마늘향과 마늘&양파가 씹히는 맛이 넘 좋았다! 파스타면도 넘 잘 익어서 좋았고 바질향도 넘 좋았다능~  여기 진짜 음식 잘해! 다른 지점도 가봤는데  믿고 먹는 시그니쳐랩!!!	0	0	0	0	0
처음 보고 양이 적다구 생각했는데,,, 딱 좋은 것 같아요 바질 좋아하시는 분들 얼른 드세요 모든 메뉴에 바질천국이에요☺️	1	0	0	0	0
너무 맛있어요~~~	1	0	0	0	0
너무맛있고 비쥬얼도 훌륭해용ㅎㅎ!모임에좋아요	0	0	0	1	0
맛있어용 양도 많아요~~~	0	0	0	1	1
가성비 좋고 맛있어요! 브런치 추천! 셀프 형식이라 음식이랑 식기, 물 직접 셋팅하면 됩니다 :)	1	0	0	0	0
맛있고 친절해요	0	0	0	0	1
맛은 그냥그래요	0	0	0	0	0
감사합니다	1	0	0	0	0
터미널 강남 신세계에서 커피 한잔~	0	0	0	0	0
일찍가서 일행 기다리고 있었는데 약간 뻘쭘했지만 눈치 안줘서 감사했어요!	0	0	0	1	1
좋아요	0	0	0	0	0
완전 맛있어요! 강추합니다..^^  까르보나라 시저샐러드 머쉬룸베이컨피자 로제떡볶이파스타! 이렇게 시켰는데 완전 맛있어요!메뉴 전체다 맛있어요!  분위기도 좋고 친절하고~~  강추합니다!!	1	0	0	0	0
여기 분위기도 너무 좋고  누구 눈치도 안보이고 음식도 맛있고 친절하기까지해서 또 오고 싶어지는 곳이에요	0	0	0	1	1
좋아요 넘 맛있어요 ㅎㅎ	1	1	0	0	1
조아요	1	1	0	0	1
기대되는 맛^^ 	1	0	0	0	0
세 번째 방문이에요! 로제 치킨 파스타 너무 맛있어서 항상 주문해요~ 오늘 루꼴라 피자가 sold out 이라 대신 마르게리타로 주문 했는데 괜찮아요~ 분위기는 너무 시끄러운데 맛은 좋아요!	0	0	1	0	0
깔끔하고 분위기 좋네욤 잘 먹고 가욤	0	0	0	0	0
셀프인게 좀 귀찮긴 한게 그거빼고 다 괜찮아요 가성비도 좋고 양고 이정도면 푸짐한 편 파미에스테이션 보다 사람 훨씬 적어서 쾌적해요 아 매장은 대신 8시반까지만 한대요	1	0	0	0	0
맛있어요♥️	0	1	1	0	0
계속 생각이나요	0	0	0	1	0
조아요	1	0	0	0	1
시그니처 랩! 분위기도 좋고 음식이 너무 맛있어요😊😊	0	1	0	0	0
좋아요	0	0	0	0	0
맛있어요~~~~	0	0	0	0	1
고터에서 보기 드문 맛집! 피자 파스타도 다 너무 맛있구 이벤트도 크게 해주시네용~ 무엇보다 깔꼼해서 기분이 좋아요!	1	2	0	0	0
좋아욤	0	0	0	0	0
맛있어요 직원들도 친절하고, 분위기도 좋네요 셀프 이용 방법인줄 몰랐는데 쭈뼛거리는 저를 봤나봐여ㅋㅋ 빨간단발언니가 친절히 알려줘서 덕분에 잘 먹고 좋은 시간 보내고 왔어요👍  저희 가게에도 이런 센스 있는 직원이 있었으면 좋겠어요..!ㅎㅎ 맛도 가성비도 좋네요~추천합니다!	1	1	0	0	1
평일 점심에 왔는데 인기메뉴(아보카도 토스트와 루꼴라피자)가 솔드아웃이라 아쉬웠어요.	1	0	0	0	0
맛있고 쾌적해요!	0	0	0	1	0
좋아요	0	0	0	0	0
파스타 먹고싶어서 검색하다가 왔는데 가볍게 먹기 좋은 것 같아요!! 재료 엄청 신선하고, 시그니처 파스타 담백한 맛있어요!!	0	1	0	0	1
엄마들 짱많음... 음식은 맛있고 오래안걸림,근데 정신 사나워요... 목소리가 어마무시하게 크고 의자 막 빼서 쓰니 테이블에 의자 하나 남고 그러네요. 카운터에서 포스찍는 직원여자분 조금만 친절하게 해주세여 지친건 알겠는데 너무 티나요...	0	0	0	1	0
오랜만에 와도 변함없는 맛있는 메뉴들덕분에 기분 좋아졌어요	1	1	0	1	0
친구들과 여유있게 브런치 즐기기 좋아요  브런치랑 커피두잔 강성비 좋아요 치킨로제파스타 추천해요	0	0	0	0	1
굿!! 맛있어요	1	0	0	0	0
맛있어요	0	0	0	0	0
고속버스터미널이라 흩어져 사는 분들과 만남하기 좋아요. 분위기도 좋고 음식도 맛있어요~	0	1	0	1	0
맛있긴 한데 사람이 너무 많아서 두번은 안올듯...	1	0	0	0	0
봉골레 파스타 맛있어요!	0	0	0	0	0
좋아요.	0	0	0	1	0
조용해서 얘기하기좋아요	0	1	0	0	0
루꼴라피자가 먹고 싶어서 갔는데, 피자보다 파스타를 맛있게 먹었어요~	0	0	0	0	1
맛있어요	0	0	0	0	0
매장은 깔끔하고 좋은데 주문, 서빙, 퇴식 다 셀프라 불편해요	0	0	0	1	0
맛있습니다.	0	0	0	0	0
좋아요	0	0	0	0	0
그럭저럭.	1	0	0	0	0
로제떡볶이파스타 맛있어요오!	0	1	0	0	0
음식도 맛있고 직원분들이 친절해요! 브런치 카페로 가성비가 참 좋네요!!	1	1	0	0	1
좋아요!	0	0	0	0	0
재료가 참 신선해요. 아보카도 오픈샌드위치 스페셜하구요. 담엔 브런치세트 먹어보고싶음요. 아들델고 왔더니 무조건 까르보나라랑 크로플 먹는다고 ㅋㅋ 커피도 아아로 마셨는데 브런치랑 딱 어울리는 로스팅이랄가요? 약간 다크하면서도 맛있네요. 유명한 셰프님 계시다는데 셰프님은 못봤고요. 직원분도 친절♡ 친구랑 오전에 만나서 브런치세트 먹으면 짱일듯!! 브런치메뉴에 커피두잔 이벤트 괜찮네요!	0	1	1	0	1
브런치세트에 까르보나라 추가해서 배부르게 먹었어요~	0	0	0	1	0
만족합니다 	1	0	0	0	0
비싼편	0	0	0	1	0
직원분이 친절하시고 맛도 괜찮아요	0	1	0	0	1
음식이 맛있어요. 가게가 좀 시끄럽긴 하지만 괜찮아요~	0	0	0	0	0
조하요	0	0	1	0	0
너무 신선한 재료에  맛도 일품입니다	0	0	1	1	0
맛있어요!!	0	0	0	0	0
맛은 그닥인데 직원분이 친절쓰	0	0	0	0	0
너무맛나요 ㅎ ㅎ	0	0	0	0	0
가성비는  별로인데  피자는 맛있어요	0	0	0	0	0
좋아요	0	0	0	0	0
예쁘고 맛있어요 ! :)	0	1	0	2	0
시그니처랩	0	0	0	0	1
맛있는데 양이 조금 적어요	0	0	0	0	0
브런치 먹기 좋아요!	0	0	0	1	0
너무 맛있고 양도 푸짐하고 좋아요^^	1	0	0	0	0
좋아요	0	0	0	0	0
친절하시고 음식도 너무 맛있어요 매장 분위기도 너무 좋아요	0	0	0	0	1
혼잡하고 음식이 좀 별로였습니다	0	0	0	0	0
이전에 방문하고 너무 맛있어서 또 왔어요!! 접근성도 좋고 브런치 플레이트 시키면 커피 두잔 줘서 좋아용😊 무엇보다도 맛있어요!! 다음에 또 와야겠어용🥰	0	1	0	1	0
맛있어요 👏🏻👏🏻👏🏻	0	0	0	1	1
좋아요	0	0	0	0	0
별로임	0	0	0	0	0
맛있어요 음식은 좀 느리게나와요	0	0	0	0	0
맛나요	0	0	0	1	0
커피맛괜춘	0	0	0	0	0
브런치 좋아하는데 오랜만에 맛집 찾아서 맛있게 먹었어요^^	1	1	0	0	0
점심 스페셜메뉴로 브런치 세트가 있어서 주문해보았아요~!! 맛도있고 좋은선택이었습니다~ㅎㅎ(피자는 별도 주문 하였습니다~^^)	1	0	1	1	1
맛있어요!	0	0	1	1	0
너무 맛있어요 직원도 친절	0	0	1	0	0
브런치 세트는 커피 2잔 + 요리 하나 가성비가 매우 좋다  까르보나라는 약간 더 꾸덕했으면 하는 느낌은 있지만 맛 자체는 매우 좋음. 수란을 섞어주면 약간 더 꾸덕해진다 아보카도 토스트는 수란도 괜찬고 옆의 토마토 소스도 맛남  커피는 커피로써 튀는 맛은 없지만 다른 음식이랑 같이 먹기에는 매우 좋은 맛  베이컨 추가는 가성비 미묘...  재방문 의사 있음	1	1	0	0	0
맛이 깔끔하고 좋네요.프렌치 토스트도 맛있고 봉골레도 맛있네요.  차보다는 대중 교통편이 좋음. 고속버스터미널 경부선에 있어서 주차 할인이 없어서.. 아쉬움	0	1	0	0	0
셀프 스타일로 움직이는 브런치 까페 입니다. 맛도 괜찮고요. 접시들 반납하는 곳이 테이블과 근접하여 식기 세척 소리는 어쩔 수 없는 것 같아용 ㅎㅎㅎ	0	0	0	0	0
맛잇어요	0	0	0	1	0
맛나요	0	0	0	0	1
처음가봤는데 맛있네요 :)  커피도 세트로 있어서 좋았어요.	0	0	0	0	0
조어용	1	0	0	0	0
브런치 메뉴가 깔끔하고 양도 적당하네요	0	1	0	0	0
그럭저럭  커피가 너무 진했어요 !	0	0	0	0	0
고터에서 빠르게 식사하고 싶어서 왔는데 대만족입니다! 다음에도 방문하겠습니다ㅎㅎㅎ	0	1	1	0	1
신선하고 맛잇어요~ 가성비가 좋네요. 너무 중앙에 있지 않아 혼잡하지 않아 좋았어요🤗	1	0	0	0	1
시그니처 프렌치토스트랑 김볶 맛있어요 ㅎㅎ 디카페인 커피 있어서 좋아요	0	0	0	0	0
브런치 플레이트 식사  맛은 그냥 먹을만 가성비가 좋지는 않음   매장안에는 이쁜데 너무 시끄러움  심지어 계산대쪽에 포크 젓가락을 정리하는것을 매대에서 하는데, 내려놓을때마다 시끄러움  음악소리도 전체적으로 인테리어를 할때  웅웅 울리는곳 소리가 작은것도 크게나는 구조라  사람들의 말소리랑 섞여서 엄청엄청 시끄러움    브런치는 원래 분위기로 먹는건데,  딱히 매장직원도친절하지않고,  커피랑 시키면 원메뉴 19000원 정도되는데 과연 가성비가 있는건지..   조리시설 다 보이는데, 거기에서 점원들의 영혼없는 힘듦이 다 보임추천하고 싶지않음	0	0	0	1	0
접근성도 좋고 간편하게 맛있게 브런치 먹을 수 있어서 좋네요 다음에 또 올게요	0	1	0	0	1
비쥬얼 쨩 맛도 쨩 너무 좋아요 ^^	0	0	0	0	0
루꼴라와 토마토가 신선하고 로제 파스타도 맛있어요 낮술하기 좋은 조합입니다 ㅎ	0	0	0	0	0
교통이 편하고 소모임하기 너무 좋아요	1	1	0	0	1
매장이 넓고 분위기가 좋아요! 음식 맛도 자극적이지 않아요~	0	0	0	0	0
나쁘지 않아요	0	0	0	0	0
좋아요	0	0	0	0	0
브런치 먹고싶어서 검색해서 왔는데  분위기도 좋고 ~  맛있어요  런치서비스도 너무좋고요ㅎㅎ  다음엔 다른메뉴 먹어볼께요	1	1	0	1	1
웨이팅 조금 잇엇지만 맛잇엇어요	1	1	1	0	0
맛잇어요 짱이예요 ㅎㅎㅎㅎ	0	1	0	1	0
음식 맛있구 분위기도 좋아욤😍	0	0	0	1	1
맛있어요	0	0	0	1	0
잘 먹었습니다!	0	0	0	0	0
맛있게 먹었어요! 친절하시고 기분 좋게 먹었습니다	0	0	0	1	0
처음 와봤는데 음식, 분위기, 서비스 나무랄 데가 없네요. 너무 맛있게 잘 먹고 갑니다! 커피도 너무 맛있어요.	1	0	0	1	1
지난번 방문때 먹고, 오늘은 포장으로 갖고갑니다. 가성비도 좋고, 브런치 메뉴인데 양도 많고 맛있어요. 피자도 2명이서 먹기 딱 좋아요.  자주자주 올것같아요~	1	1	0	0	1
일단 직원분이 너무 친절 하십니다. 그리고 음식 맛은 더 할것도 없구요!! 점심 바쁠때 방문했었는데도 맛있게 먹었습니다 고터 근처 브런치집 강추입니다	1	0	0	1	1
너무맛있어요!!^^	0	0	0	0	0
맛있어요!! 괜찮음 루꼴라 피자 맛있어요 추천!! 세트메뉴에 커피종류변경 가능해서 라떼로 바꿔먹었습니다~ 담에 또 올께요^^	0	0	0	0	0
맛있게 잘먹었습니다	0	0	1	1	0
맛있어요~~	0	0	0	0	0
가격이 비싼편이지만 맛있어요  근데 음식이랑 식기구 모두 셀프라서 가끔 불편해요 다먹고 직접 다 갖다놓는것도ㅜㅜ	0	1	0	1	0
자리도 넓고 조용하고^^  음식도 넘맛나요~!! 점심에 브런치셋트도먹었는데 가성비까지좋네요	1	1	0	0	0
가성비 짱입니다 고통이 좋고 흩어져 사는 친구들이 만나기에 좋아요	0	0	0	0	0
음식 맛잇어요~~역시 찾아올만 하답니다.	0	1	0	0	0
포스 봐주셨던 분이 굉장히 친철하셨고 양식 잘 안좋아하시는 어무니가  잘 드셔서 너무 좋았어용 갠적으로 로제 떡볶이 파스타가 맛낫어요! 다음에 버스 기다릴겸 브런치 먹으러 또  가려구요❗️❗️	1	1	1	0	1
괜찮았어요오옹ㅂ !	0	0	0	0	0
분위기 너무 좋고 넘 맛있어요~아침 오픈시간에오면한가해서 더 좋은듯요^^	1	0	0	1	0
감사합니다	1	0	1	0	0
엄마아빠 모시고 왔는데 맛있게 드시고 좋아하셔서 다행이네요 자주 와야겠어요 :)	0	1	0	1	0
아이들을 데리고왔는데 잘먹어요	1	1	0	0	0
음식이 맛있어요!! 터미널에서 브런치 먹기 좋아요!	0	0	0	0	0
맛있고 좋아요!	0	0	0	0	0
그냥 그래요 사람너무많고 정신없고 맛도 커피도 그냥그저 그런 곳…,	0	0	0	0	0
음식도 맛있고 가성비가 좋았어요~ 교통도 편해서 앞으로도 자주 갈듯 합니다.	1	0	0	0	0
맛나요	0	0	0	0	0
너무 맛있어요~ 다음에 또 올게요	0	0	0	1	0
맛있어요	0	0	0	0	0
저렴함 가격에 브런치 하기 괜찮아요~	0	0	0	0	0
어제먹고 맛있어서 오늘도 또왔어요!!ㅋㅋㅋㅋㅋㅋ 오늘도 비쥬얼굿굿 오렌지주스도맛있어요!!!	0	0	0	0	0
맛있고 가성비 좋아요!! ㅎㅎㅎ	1	0	0	0	0
후기 찾아보고 좋아서 방문했는데 너무나 만족합니다!! 매장도 넓고 깨끗하고 직원분도 친절합니다~ 브런치 세트에 영수증 이벤트로 먹으니까 가성비 갑으로 맛있게 먹고 갑니다~~	0	1	0	0	0
재료가 풍성해서 좋아요!! 망고피치 왜 인기많은지 알겠어요 완전 걸쭉하고 생과일 제대로 들어간맛!!♡♡♡	1	0	0	0	0
셀프서비스라 불편하지만 매장이 깔끔하고 음식이 맛있어서 가성비 만족스럽습니다.	1	1	0	1	0
점심 세트가 괜찮아요	0	0	0	0	0
분위기도 좋고, 터미널 내에 있어서 너무 편합니다!! 음식 비주얼도 최고🔥🔥 터미널 올 일 있을 때마다 들러야겠어용!! 데이트로도 좋을 것 같아용👍👍 특히 로제떡볶이파스타💗 로제맛이 너무 좋네용	0	1	0	1	0
생각보다 맛이 좀... 음료도 비싼거에 비해 맛이....	0	0	0	0	0
무겁지 않은 이른 저녁으로 먹었는데 맛있네요  특히 주스와 피자 맛있었어요^^	0	0	0	1	0
브런치맛있어요!	0	0	0	0	0
친절해요	0	0	0	0	0
너무 맛있어요. 샐러드 소스가 아주 상킁하고 맛있어요. 다음에 또 오고 싶어요.	0	0	0	0	0
고르곤졸라, 살라리 피자와 까르보나라, 볼로네제를 먹어 보았습니다. “아아, 이것이 천국이구나!”내 몸속에는 소리없는 아우성이 펼쳐지고 있었습니다. 한번도 경험해보지 못한 맛과 감동은 저에게는 환상적으로 다가왔습니다. 까르보나라의 아름다운 꾸덕함, 고르곤졸라 피자의 눈물이 날 정도의 고소함은 당장이라도 다시 먹고싶은 맛입니다.누구나 찾아와도 맛을 한번 본 순간 감격스러움을 표현할 것임이 틀림없습니다. 오 그라시아스! 땡큡니다 쏘 딜리셔스!!(+ 음료수를 같이 섭취하니 만약 생을 마감해서 천국에 가게 된다면 이런 곳일 거라는 추측을 하게 될만큼 맛있습니다. 오 세상이여!)	0	0	0	0	0
아침일찍부터 해서 좋아용!!브런치 셋 메뉴도 있고,  고르곤졸라 피자 서비스 있어서 가성비 좋은거 같아요~	0	1	1	1	1
플레이팅이 예뻐요~~~ 커피향도 좋구요~~~~~~	0	1	0	0	1
기대 이상이에요! 특히 시그니쳐까르보나라! 사람이 많아지니 매장이 시끌시끌했지만 그래도 괜찮았어요!	0	0	0	0	0
맛있음	0	0	0	0	0
프렌치토스트는 양이 너무 작음. 단 맛의 향연. 다른거 맛보지 않아 모르겠어요.	0	1	0	0	0
매장 분위기가 좋네요~	1	0	0	2	0
좋아요	0	0	1	0	0
터미널이 전체적으로 쾌적하게바뀌었고 , 데이트하기 좋았어요. 친절하셨어요.	0	2	1	1	0
직원 분들도 친절하고 맛있어요!!	0	0	1	0	1
맛있네요. 깔끔하고 담백해요.	1	0	0	1	1
맛나요:)	0	0	0	0	0
두번째방문 너무도ㅣ죠아요 ㅠㅠ	1	0	0	0	0
주차 확인도 안되고,  맛도 그냥 저냥 나쁘지 않은 정도 예요. 셀프서비스라 테이블 닦아달라고 요청 했는데, 대충 닦아줘서 음식 흘려 있던건 닦이지도 않았었어요.   손님도 많던데 , 계산도 하고 홀정리도 하고,, 바빠보여서 더 시키기도 그래서 제가 닦고 말았어요.	0	0	0	0	0
매장도 깔끔하고 까르보나라도 너무 맛있고 프렌치 토스트랑 망고피치주스 조합이 아주 좋습니다 고터 올때마다 와야겠어영!!!!	0	1	0	0	1
가성비 괜춘하고 분위기 너무 좋아요~~~ 음식 맛있어요	0	0	0	1	0
한가해서 좋아요.	0	0	0	0	0
음식이 깔끔하고 맛있어요	0	0	0	1	1
이곳의 평점이 높은 것은 영수증 리뷰를 좋게 써주면 서비스 음식을 제공하기 때문 저 별점에 어울리는 음식  퀄리티는 아닙니다	0	0	0	0	0
